UserID;Location;Age
1400;houston, texas, usa;39
1401;bensalem, pennsylvania, usa;53
1403;virginia beach, virginia, usa;26
1404;bamberg, bayern, germany;28
1405;scottsdale, arizona, usa;53
1407;valencia, valencia, spain;28
1408;mango, florida, usa;35
1409;farmington hills, michigan, usa;74
1410;amherst, new york, usa;22
1411;nottingham, maryland, usa;74
1412;winston-salem, north carolina, usa;47
1413;east lansing, michigan, usa;69
1414;groningen, groningen, netherlands;27
1415;boston, massachusetts, usa;47
1416;widnes, cheshire, united kingdom;25
1418;phoenix, arizona, usa;45
1419;oak park, michigan, usa;51
1421;leioa, vizcaya, spain;55
1422;barcelona, catalunya, spain;23
1423;scarborough, england, united kingdom;39
1425;utrecht, utrecht, netherlands;41
1427;mililani, hawaii, usa;22
1429;martins ferry, ohio, usa;71
1430;ankara, ankara, turkey;15
1433;woodbridge, california, usa;54
1435;st. louis, missouri, usa;36
1437;anchorage, alaska, usa;21
1438;edmonton, alberta, canada;27
1441;valencia, rafelbunyol, spain;34
1442;paris, ile de france, france;36
1443;melbourne, victoria, australia;30
1444;puebla, puebla, mexico;26
1446;granada, n/a, spain;23
1447;baiona, n/a, spain;31
1448;la mesa, california, usa;61
1450;stockholm, n/a, sweden;24
1451;a coru±í¼áa coru±í¼áspain;22
1454;shenzhen, guangdong province, china;21
1456;amsterdam, north holland, netherlands;45
1457;flagstaff, arizona, usa;21
1458;scone, ,;15
1460;mansoura, dakahlia, mansoura, egypt;34
1462;brunswick, ohio, usa;15
1464;new haven, connecticut, usa;59
1465;coffs harbour, new south wales, australia;15
1466;cologne, nordrhein-westfalen, germany;28
1468;rostock, mecklenburg-vorpommern, germany;20
1469;santiago, santiago, chile;59
1476;manchester, england, united kingdom;33
1478;gdansk, pomorskie, poland;25
1479;louisville, kentucky, usa;30
1481;tehran, tehran, iran;22
1482;deal, england, united kingdom;43
1483;tafton, pennsylvania, usa;33
1484;eastbourne, england, united kingdom;28
1485;allendale, new jersey, usa;30
1486;montmorency, victoria, australia;75
1487;saint paul, minnesota, usa;23
1489;somerville, massachusetts, usa;20
1491;sheffield, england, united kingdom;22
1492;silver spring, maryland, usa;31
1494;copenhagen, copenhagen, denmark;25
1495;lansford, pennsylvania, usa;53
1496;seattle, washington, usa;31
1497;guildford, england, united kingdom;20
1501;shrewsbury, na, united kingdom;35
1505;nottingham, england, united kingdom;25
1506;dortmund, nordrhein-westfalen, germany;21
1507;wuhan, hubei, china;26
1509;coquitlam, british columbia, canada;48
1511;cuyahoga falls, ohio, usa;25
1513;oak hill, virginia, usa;40
1515;bloomington, indiana, usa;27
1516;dublin, n/a, ireland;31
1517;barcelona, barcelona, spain;32
1519;raleigh, north carolina, usa;61
1522;aylmer, ontario, canada;46
1525;melbourne, victoria, australia;29
1527;madird, madrid, spain;27
1528;bratislava, bratislava, slovakia;22
1530;hartsdale, new york, usa;26
1531;d.f., d.f., mexico;42
1532;san antonio, texas, usa;34
1535;virginia beach, virginia, usa;69
1536;buenos aires, buenos aires, argentina;30
1537;madrid, brandenburg, bulgaria;26
1538;caracas, caracas,;29
1541;k´┐¢´┐¢ nordrhein-westfalen, germany;25
1544;london, england, united kingdom;31
1545;firenze, toscana, italy;21
1546;overland, missouri,;40
1548;brooklyn, new york, usa;28
1549;ottawa, ontario, canada;60
1551;puerto del rosario, las palmas, spain;29
1552;donostia, gipuzkoa, basque country;32
1553;mumbai, maharshtra, india;23
1554;lincoln, nebraska, usa;29
1557;bloomington, indiana, usa;32
1558;normal, illinois, usa;61
1560;pondicherry, jipofuaop, india;22
1567;romney, west virginia, usa;57
1568;houston, texas, usa;37
1570;brooklyn, new york, usa;28
1571;sevilla, sevilla, spain;32
1572;gomer, ohio, usa;26
1576;auburn, maine, usa;24
1577;new york, new york, usa;58
1578;st. albert, alberta, canada;23
1579;akure, ondo/nigeria, nigeria;231
1580;lauderdalelakes, florida, usa;16
1582;san francisco, california, usa;48
1583;san francisco, california, usa;48
1585;albuquerque, new mexico, usa;29
1586;north muskegon, michigan, united kingdom;14
1587;ibbenbren, nordrhein-westfalen, germany;19
1589;clio, michigan,;50
1590;charleston, south carolina, usa;15
1591;flensburg, schleswig-holstein, germany;24
1592;halstead, kansas, usa;50
1593;oak lawn, illinois, usa;59
1596;jackson, tennessee, usa;51
1597;west columbia, texas, usa;23
1600;ottawa, ontario, canada;43
1604;houston, texas, usa;24
1606;san antonio, texas, usa;63
1607;turner, maine, usa;29
1608;collingswood, new jersey, usa;27
1609;edmonton, alberta, canada;30
1612;luebbenau, brandenburg, germany;24
1613;christchurch, canterbury, new zealand;41
1615;vienna, n/a, austria;30
1617;chicago, illinois, usa;24
1618;addis ababa, ethiopia, ethiopia;21
1621;new malden, surrey, united kingdom;30
1623;cleveland heights, ohio, usa;41
1625;fayetteville, north carolina, usa;59
1626;new york, new york, usa;36
1627;shanghai, shanghai, china;28
1628;lagos, lagos, nigeria;20
1629;north york, ontario, canada;18
1630;brighton, east sussex,;27
1633;brooklyn, new york, usa;29
1634;windham, maine, usa;33
1635;namur, namur, belgium;27
1636;poing, bayern, germany;34
1637;san carlos de bariloche, rio negro, argentina;24
1638;grand bay - westfield, new brunswick, canada;18
1640;lagos, lagos, nigeria;33
1641;winston salem, north carolina, usa;22
1642;karachi, sindh, pakistan;25
1643;perth, western australia, australia;24
1644;karachi, kentucky, pakistan;22
1645;g´┐¢´┐¢ngen, niedersachsen, germany;22
1646;dieburg, hessen, germany;19
1648;mont-saint-aignan, normandie, france;67
1649;chicago, illinois, usa;41
1651;wroclaw, alabama, poland;36
1653;madrid, delaware, spain;17
1655;malaga, andalucia, spain;48
1656;barcelona, barcelona, spain;29
1657;winston-salem, north carolina, usa;59
1659;adelaide, south australia, australia;41
1661;marcellus, new york, usa;60
1662;sanctuary point, new south wales, australia;25
1664;chattonoga, georgia, usa;14
1666;omaha, nebraska, usa;20
1669;st louis, missouri, usa;51
1670;eindhoven, noord brabant, netherlands;47
1671;treviso, veneto, italy;20
1672;north east, pennsylvania, usa;18
1673;brisbane, queensland, australia;23
1674;minneapolis, minnesota, usa;26
1677;adelaide, south australia, australia;14
1678;vilanova i la geltr, barcelona, spain;21
1680;roma, lazio, italy;35
1681;osogbo, osun state, nigeria;47
1683;chico, california, usa;46
1685;dublin, ireland, ireland;38
1687;champaign, illinois, usa;47
1688;chelmsford, england, united kingdom;53
1691;temple, texas, usa;50
1693;coimbra, scotland, portugal;45
1694;malang, east java, indonesia;26
1696;las palmas gc, las palmas, spain;34
1698;birmingham, midlands, united kingdom;21
1700;annemasse, alabama, france;25
1703;barcelona, catalunya, spain;19
1704;oshawa, ontario, canada;21
1705;plano, texas, usa;32
1706;olympia, washington, usa;26
1707;valencia, valencia, spain;21
1709;adelaide, south australia, australia;57
1710;gov.valadares, texas, brazil;47
1713;morelia, mexico, mexico;24
1714;morelia, mexico, mexico;24
1715;parede, n/a, portugal;49
1717;bonn, nordrhein-westfalen, germany;36
1718;framingham, massachusetts, usa;28
1721;windsor, ontario, canada;21
1723;danbury, connecticut, usa;40
1724;madrid, madrid, spain;25
1725;palma, illes balears, united kingdom;25
1729;toronto, ontario, canada;55
1730;el paso, texas, usa;33
1731;barcelona, catalunya, spain;15
1732;shrewsbury, pennsylvania, usa;32
1733;independence, west virginia, usa;30
1734;lagos, lagos, nigeria;22
1735;singapore, n/a, singapore;18
1736;ibadan, oyo, nigeria;26
1737;albuquerque, new mexico, usa;31
1738;tulsa, oklahoma, usa;29
1740;eddystone, pennsylvania, usa;28
1741;louisville, kentucky, usa;17
1742;college park, maryland, usa;51
1743;seattle, washington, usa;17
1747;barcelona, catalunya, spain;26
1750;perugia, umbria, italy;43
1752;temanggung, jawa tengah, indonesia;22
1754;kloten, zrich, switzerland;29
1755;bonn, nrw, germany;24
1756;littlehampton, england, united kingdom;21
1757;srabaya, n/a, indonesia;16
1758;bonate sotto - bergamo, lombardia, italy;50
1759;hollywood, florida, usa;29
1760;rome, lazio, italy;39
1763;akron, ohio, usa;25
1765;london, england, united kingdom;37
1768;newington, connecticut, usa;25
1770;hellin, albacete, spain;34
1771;jakarta indonesia, new york, indonesia;38
1772;fuengirola, malaga, spain;33
1773;northridge, california, usa;16
1774;singapore, singapore, singapore;26
1775;albuquerque, new mexico, usa;14
1777;bethlehem, pennsylvania, usa;19
1778;carriere, mississippi, usa;25
1779;alvarado, texas, usa;33
1780;oxford, oxfordshire, united kingdom;48
1781;leipzig, sachsen, germany;32
1784;swietochlowice, silesia, poland;23
1785;toulouse, haute-garonne, france;26
1786;kuala lumpur, kuala lumpur, malaysia;21
1788;sÒ»ápaulo, sÒ»ápaulo, brazil;39
1789;sao paulo, sao paulo, brazil;36
1790;chicago, illinois, usa;25
1793;coquitlam, british columbia, canada;26
1794;hollister, california, usa;35
1798;xxx, vrancea, romania;23
1801;virginia beach, virginia, usa;52
1802;lake luzerne, new york, usa;43
1803;northville, new york, usa;48
1804;st. regis falls, new york, usa;53
1806;yonago, tottori, japan;44
1808;arad, arad, romania;23
1809;bucharest, n/a, romania;33
1810;alicante, alicante, spain;24
1811;palencia, castilla y le¾«¼áspain;56
1812;provo, utah, usa;24
1815;vigo, pontevedra, spain;30
1816;ranchi, jharkhand, india;18
1818;madrid, n/a, spain;47
1819;caloundra, queensland, australia;13
1820;bothell, washington, usa;16
1822;sabadell, barcelona, spain;22
1823;izmir, n/a, turkey;25
1824;tempe, arizona, usa;18
1825;bayonne, new jersey, usa;34
1826;utrecht, utrecht, netherlands;23
1828;bandung, jawa barat, indonesia;25
1830;kidderminster, worcestershire, england, united kingdom;54
1831;london, england, united kingdom;25
1833;brussles, woluwe saint pierre, belgium;42
1834;piaseczno, n/a, poland;24
1837;brant lake, new york, usa;44
1840;geneseo, illinois, usa;21
1842;leiria, n/a, portugal;25
1843;mainz, rheinland-pfalz, germany;32
1844;kiel, n/a, germany;36
1845;fredericksburg, virginia, usa;34
1846;strasbourg, alsace, france;25
1848;bellingham, washington, usa;22
1849;cartagena, maine, spain;27
1851;sydney, new south wales, australia;9
1853;mays landing, new jersey, usa;57
1856;taylors, south carolina, usa;29
1857;hoosick falls, new york, usa;39
1860;leichlingen, nordrhein-westfalen, germany;43
1863;feucht, bayern, germany;43
1865;durham, n/a, united kingdom;52
1869;westfield, massachusetts, usa;21
1870;new york, new york, usa;60
1874;daytona beach, florida, usa;36
1875;adelaide, south australia, australia;50
1877;chicago, illinois, usa;47
1880;aberdeen, scotland, united kingdom;36
1881;binghamton, new york, usa;31
1883;rockhampton, iowa, usa;20
1884;karachi, yukon territory, pakistan;30
1885;houston, texas, usa;27
1887;goodyear, arizona, usa;14
1889;norfolk, virginia, usa;46
1890;london, england, united kingdom;24
1892;fort wayne, indiana, usa;47
1893;sant cugat del vallÞ│¼ catalunya, spain;31
1894;lillestrm, akershus, norway;53
1897;houston, texas, usa;58
1898;waukegan, illinois, usa;47
1899;columbus, ohio, usa;35
1900;kent, ohio, usa;51
1903;hualien, taiwan, taiwan;36
1906;lindhorst, sachsen-anhalt, germany;24
1907;ibiza, baleares, spain;32
1908;ibiza, baleares, spain;33
1911;palatine, illinois, usa;52
1912;hamburg, hamburg, germany;35
1914;barcelona, n/a, spain;27
1916;barcelona, barcelona, spain;17
1917;singapore, singapore, singapore;33
1918;london, england, united kingdom;23
1920;goteborg, n/a, sweden;27
1925;huntington, new york, usa;42
1926;lakeview, ohio, usa;31
1927;salem, oregon, usa;20
1928;kansas city, missouri, usa;17
1929;victoria, british columbia, canada;43
1930;palencia, n/a, spain;22
1931;lisboa, lisboa, portugal;40
1932;cleveland, ohio, usa;34
1934;kuopio, n/a, finland;18
1935;hoboken, new jersey, usa;23
1936;superior, wisconsin, usa;24
1937;bozeman, montana, usa;42
1939;hamamatsu, shizuoka, japan;29
1940;altamonte springs, florida, usa;34
1941;ocala, florida, usa;47
1943;moers, nordrhein-westfalen, germany;61
1944;cuneo, piemonte, italy;25
1945;wrightsville beach, north carolina, usa;54
1946;columbia, missouri, usa;23
1948;acworth, georgia, usa;34
1950;inverness, scotland, united kingdom;29
1951;karlsruhe, baden-wrttemberg, germany;28
1952;castelldefels, barcelona, spain;23
1953;glasgow, scotland, united kingdom;22
1954;brighton, england, united kingdom;36
1957;fenton, michigan, usa;41
1958;melrose park, illinois, usa;23
1959;santiago de compostela, a coru±í¼áspain;20
1960;grosseto, toscana, italy;57
1961;grand rapids, michigan, usa;17
1963;perth, western australia, australia;24
1965;augsburg, bayern, germany;31
1967;alingsÕ│¼ n/a, sweden;19
1968;dayton, ohio, usa;31
1969;paris, paris, france;25
1970;montebelluna, italy, italy;47
1971;ames, iowa, usa;25
1972;visalia, california, usa;20
1974;rome, lazio, italy;42
1976;igualada, ,;41
1977;utrecht, utrecht, netherlands;24
1979;cuiabß¼ámato grosso, brazil;28
1983;nore±í¼áasturias, spain;26
1985;altdorf, bayern, germany;39
1986;leatherhead, england, united kingdom;19
1987;santa coloma de gramenet, catalunya, spain;13
1989;phoenix, arizona, usa;27
1990;niter¾®¼ário de janeiro, brazil;32
1991;toledo, ohio, usa;31
1993;sao paulo, sao paulo, brazil;37
1995;rascafr´┐¢ madrid, spain;59
1996;sydney, new south wales, australia;34
1997;altoona, pennsylvania, usa;16
1999;allston, massachusetts, usa;26
2000;pune, maharashtra, india;19
2001;belo horizonte, minas gerais, brazil;24
2003;cambridge, england, united kingdom;21
2005;turin, piemonte, italy;30
2007;vienna, vienna, austria;53
2009;wuppertal, nordrhein-westfalen, germany;31
2011;chicago, illinois, usa;28
2012;bray, wicklow,;34
2013;canoas, rio grande do sul, brazil;31
2014;teodoro sampaio, sao paulo, brazil;36
2018;edson, alberta, canada;21
2019;carcavelos, n/a, portugal;29
2020;dafoe, saskatchewan, canada;42
2022;wellington, n/a, new zealand;50
2024;oakland, california, usa;34
2025;stone mountain, georgia, usa;27
2026;merritt island, florida, usa;46
2028;sint-pieters-leeuw, vlaams-brabant, belgium;42
2029;southampton, england, united kingdom;30
2030;seabeck, washington, usa;31
2031;cromwell, connecticut, usa;34
2032;moreno valley, california, usa;29
2033;omaha, nebraska, usa;27
2034;houston, texas, usa;35
2035;longwood, florida, usa;15
2036;frenchtown, new jersey, usa;49
2037;rennes, bretagne, france;56
2040;amsterdam, n/a, netherlands;50
2042;campeche, n/a, mexico;31
2046;philadelphia, missouri, usa;22
2047;puyallup, washington, usa;21
2048;madrid, madrid, spain;25
2049;villalba, madrid, spain;20
2050;guildford, england, united kingdom;48
2052;milwaukee, wisconsin, usa;20
2054;albuquerque, new mexico, usa;25
2057;galway, galway, ireland;26
2060;pennsauken, new york, usa;54
2062;brescia, lombardia, italy;23
2064;hospitalet de llob-barcelona, catalu±í¼áspain;33
2065;n/a, n/a, singapore;16
2066;fieberbrunn, tirol, austria;31
2068;healesville, victoria, australia;43
2069;metuchen, new jersey, usa;48
